                                                   
{'loss': 1.4432, 'grad_norm': 16.352027893066406, 'learning_rate': 0.0, 'epoch': 0.0}
{'loss': 0.6094, 'grad_norm': 0.9953511953353882, 'learning_rate': 8.538466177449559e-06, 'epoch': 1.69}
{'loss': 0.5649, 'grad_norm': 1.0623838901519775, 'learning_rate': 8.512088909981007e-06, 'epoch': 1.69}
{'loss': 0.5942, 'grad_norm': 1.0400352478027344, 'learning_rate': 8.485722224954237e-06, 'epoch': 1.69}
{'loss': 0.6536, 'grad_norm': 1.0682718753814697, 'learning_rate': 8.459366309896514e-06, 'epoch': 1.69}
{'loss': 0.6113, 'grad_norm': 0.971869170665741, 'learning_rate': 8.433021352258522e-06, 'epoch': 1.69}
{'loss': 0.6122, 'grad_norm': 1.1054221391677856, 'learning_rate': 8.406687539412995e-06, 'epoch': 1.7}
{'loss': 0.6223, 'grad_norm': 1.013436198234558, 'learning_rate': 8.380365058653416e-06, 'epoch': 1.7}
{'loss': 0.6186, 'grad_norm': 1.0369702577590942, 'learning_rate': 8.35405409719266e-06, 'epoch': 1.7}
{'loss': 0.6037, 'grad_norm': 0.9987899661064148, 'learning_rate': 8.327754842161685e-06, 'epoch': 1.7}
{'loss': 0.6158, 'grad_norm': 1.0733011960983276, 'learning_rate': 8.301467480608176e-06, 'epoch': 1.71}
{'loss': 0.6518, 'grad_norm': 1.0465728044509888, 'learning_rate': 8.275192199495237e-06, 'epoch': 1.71}
{'loss': 0.6201, 'grad_norm': 1.0474333763122559, 'learning_rate': 8.248929185700053e-06, 'epoch': 1.71}
{'loss': 0.623, 'grad_norm': 1.0083441734313965, 'learning_rate': 8.222678626012554e-06, 'epoch': 1.71}
{'loss': 0.6283, 'grad_norm': 1.0681235790252686, 'learning_rate': 8.196440707134102e-06, 'epoch': 1.72}
{'loss': 0.6473, 'grad_norm': 1.067408800125122, 'learning_rate': 8.170215615676145e-06, 'epoch': 1.72}
{'loss': 0.6008, 'grad_norm': 1.1585674285888672, 'learning_rate': 8.144003538158907e-06, 'epoch': 1.72}
{'loss': 0.6504, 'grad_norm': 1.3228867053985596, 'learning_rate': 8.117804661010046e-06, 'epoch': 1.72}
{'loss': 0.6589, 'grad_norm': 1.0654414892196655, 'learning_rate': 8.091619170563336e-06, 'epoch': 1.73}
{'loss': 0.6323, 'grad_norm': 1.0707288980484009, 'learning_rate': 8.065447253057348e-06, 'epoch': 1.73}
{'loss': 0.6233, 'grad_norm': 1.1100102663040161, 'learning_rate': 8.03928909463411e-06, 'epoch': 1.73}
{'loss': 0.5887, 'grad_norm': 1.1003317832946777, 'learning_rate': 8.013144881337797e-06, 'epoch': 1.73}
{'loss': 0.5801, 'grad_norm': 1.0491033792495728, 'learning_rate': 7.987014799113398e-06, 'epoch': 1.74}
{'loss': 0.6018, 'grad_norm': 1.1393259763717651, 'learning_rate': 7.960899033805408e-06, 'epoch': 1.74}
{'loss': 0.5961, 'grad_norm': 1.0767936706542969, 'learning_rate': 7.934797771156482e-06, 'epoch': 1.74}
{'loss': 0.6584, 'grad_norm': 1.067238688468933, 'learning_rate': 7.908711196806131e-06, 'epoch': 1.74}
{'loss': 0.6141, 'grad_norm': 0.9890812039375305, 'learning_rate': 7.882639496289414e-06, 'epoch': 1.75}
{'loss': 0.6201, 'grad_norm': 1.1091644763946533, 'learning_rate': 7.856582855035578e-06, 'epoch': 1.75}
{'loss': 0.6066, 'grad_norm': 0.979972779750824, 'learning_rate': 7.830541458366787e-06, 'epoch': 1.75}
{'loss': 0.5969, 'grad_norm': 1.043843388557434, 'learning_rate': 7.804515491496765e-06, 'epoch': 1.75}
{'loss': 0.586, 'grad_norm': 1.0394344329833984, 'learning_rate': 7.77850513952951e-06, 'epoch': 1.76}
{'loss': 0.6042, 'grad_norm': 1.0504603385925293, 'learning_rate': 7.75251058745795e-06, 'epoch': 1.76}
{'loss': 0.5771, 'grad_norm': 1.1117675304412842, 'learning_rate': 7.726532020162639e-06, 'epoch': 1.76}
{'loss': 0.6075, 'grad_norm': 1.0750644207000732, 'learning_rate': 7.700569622410454e-06, 'epoch': 1.76}
{'loss': 0.6318, 'grad_norm': 1.0069152116775513, 'learning_rate': 7.67462357885326e-06, 'epoch': 1.77}
{'loss': 0.6473, 'grad_norm': 1.1171444654464722, 'learning_rate': 7.648694074026616e-06, 'epoch': 1.77}
{'loss': 0.6143, 'grad_norm': 0.9894564747810364, 'learning_rate': 7.622781292348437e-06, 'epoch': 1.77}
{'loss': 0.5905, 'grad_norm': 1.051950216293335, 'learning_rate': 7.596885418117714e-06, 'epoch': 1.77}
{'loss': 0.6138, 'grad_norm': 1.0645211935043335, 'learning_rate': 7.571006635513183e-06, 'epoch': 1.78}
{'loss': 0.625, 'grad_norm': 1.0860201120376587, 'learning_rate': 7.545145128592009e-06, 'epoch': 1.78}
{'loss': 0.6044, 'grad_norm': 1.0548264980316162, 'learning_rate': 7.5193010812885055e-06, 'epoch': 1.78}
{'loss': 0.6107, 'grad_norm': 1.0893864631652832, 'learning_rate': 7.493474677412795e-06, 'epoch': 1.78}
{'loss': 0.615, 'grad_norm': 1.0535621643066406, 'learning_rate': 7.467666100649522e-06, 'epoch': 1.79}
{'loss': 0.6567, 'grad_norm': 1.055002212524414, 'learning_rate': 7.441875534556532e-06, 'epoch': 1.79}
{'loss': 0.6437, 'grad_norm': 0.9514081478118896, 'learning_rate': 7.416103162563583e-06, 'epoch': 1.79}
{'loss': 0.5662, 'grad_norm': 1.0179673433303833, 'learning_rate': 7.390349167971026e-06, 'epoch': 1.79}
{'loss': 0.6396, 'grad_norm': 1.0846396684646606, 'learning_rate': 7.364613733948503e-06, 'epoch': 1.8}
{'loss': 0.6592, 'grad_norm': 1.363299012184143, 'learning_rate': 7.338897043533657e-06, 'epoch': 1.8}
{'loss': 0.6298, 'grad_norm': 1.0010347366333008, 'learning_rate': 7.313199279630815e-06, 'epoch': 1.8}
{'loss': 0.6378, 'grad_norm': 1.0386162996292114, 'learning_rate': 7.287520625009698e-06, 'epoch': 1.8}
{'loss': 0.6055, 'grad_norm': 0.9629911780357361, 'learning_rate': 7.26186126230411e-06, 'epoch': 1.81}
{'loss': 0.6164, 'grad_norm': 1.0480363368988037, 'learning_rate': 7.236221374010648e-06, 'epoch': 1.81}
{'loss': 0.6458, 'grad_norm': 1.0999045372009277, 'learning_rate': 7.2106011424874075e-06, 'epoch': 1.81}
{'loss': 0.6924, 'grad_norm': 1.042734146118164, 'learning_rate': 7.185000749952667e-06, 'epoch': 1.81}
{'loss': 0.622, 'grad_norm': 1.073647141456604, 'learning_rate': 7.159420378483619e-06, 'epoch': 1.82}
{'loss': 0.6384, 'grad_norm': 1.0673466920852661, 'learning_rate': 7.133860210015049e-06, 'epoch': 1.82}
{'loss': 0.5546, 'grad_norm': 0.9635353684425354, 'learning_rate': 7.108320426338063e-06, 'epoch': 1.82}
{'loss': 0.5947, 'grad_norm': 1.0967819690704346, 'learning_rate': 7.082801209098775e-06, 'epoch': 1.82}
{'loss': 0.5764, 'grad_norm': 1.0340712070465088, 'learning_rate': 7.057302739797026e-06, 'epoch': 1.83}
{'loss': 0.5997, 'grad_norm': 0.9970901012420654, 'learning_rate': 7.031825199785103e-06, 'epoch': 1.83}
{'loss': 0.5732, 'grad_norm': 1.0102829933166504, 'learning_rate': 7.006368770266421e-06, 'epoch': 1.83}
{'loss': 0.6113, 'grad_norm': 1.032633662223816, 'learning_rate': 6.980933632294269e-06, 'epoch': 1.83}
{'loss': 0.6087, 'grad_norm': 1.110219955444336, 'learning_rate': 6.955519966770486e-06, 'epoch': 1.84}
{'loss': 0.5882, 'grad_norm': 1.0705738067626953, 'learning_rate': 6.93012795444421e-06, 'epoch': 1.84}
{'loss': 0.6008, 'grad_norm': 1.0578105449676514, 'learning_rate': 6.904757775910569e-06, 'epoch': 1.84}
{'loss': 0.6354, 'grad_norm': 1.115020751953125, 'learning_rate': 6.879409611609394e-06, 'epoch': 1.84}
{'loss': 0.6679, 'grad_norm': 1.0524725914001465, 'learning_rate': 6.854083641823958e-06, 'epoch': 1.85}
{'loss': 0.607, 'grad_norm': 1.031529426574707, 'learning_rate': 6.8287800466796715e-06, 'epoch': 1.85}
{'loss': 0.6476, 'grad_norm': 1.1066557168960571, 'learning_rate': 6.80349900614282e-06, 'epoch': 1.85}
{'loss': 0.5824, 'grad_norm': 1.0638500452041626, 'learning_rate': 6.7782407000192586e-06, 'epoch': 1.85}
{'loss': 0.6515, 'grad_norm': 1.0882824659347534, 'learning_rate': 6.7530053079531664e-06, 'epoch': 1.86}
{'loss': 0.6477, 'grad_norm': 1.0708160400390625, 'learning_rate': 6.7277930094257405e-06, 'epoch': 1.86}
{'loss': 0.6181, 'grad_norm': 1.1295922994613647, 'learning_rate': 6.702603983753928e-06, 'epoch': 1.86}
{'loss': 0.6505, 'grad_norm': 0.9875726699829102, 'learning_rate': 6.677438410089163e-06, 'epoch': 1.86}
{'loss': 0.6145, 'grad_norm': 1.039384365081787, 'learning_rate': 6.652296467416074e-06, 'epoch': 1.87}
{'loss': 0.6365, 'grad_norm': 1.0821337699890137, 'learning_rate': 6.627178334551227e-06, 'epoch': 1.87}
{'loss': 0.6636, 'grad_norm': 1.0811398029327393, 'learning_rate': 6.602084190141835e-06, 'epoch': 1.87}
{'loss': 0.6025, 'grad_norm': 1.008760690689087, 'learning_rate': 6.577014212664509e-06, 'epoch': 1.87}
{'loss': 0.6335, 'grad_norm': 0.9865175485610962, 'learning_rate': 6.551968580423974e-06, 'epoch': 1.88}
{'loss': 0.6416, 'grad_norm': 1.019138216972351, 'learning_rate': 6.526947471551799e-06, 'epoch': 1.88}
{'loss': 0.648, 'grad_norm': 0.98946613073349, 'learning_rate': 6.501951064005147e-06, 'epoch': 1.88}
{'loss': 0.6617, 'grad_norm': 1.0685018301010132, 'learning_rate': 6.476979535565486e-06, 'epoch': 1.88}
{'loss': 0.6129, 'grad_norm': 1.0275156497955322, 'learning_rate': 6.452033063837354e-06, 'epoch': 1.89}
{'loss': 0.6243, 'grad_norm': 1.0306506156921387, 'learning_rate': 6.427111826247057e-06, 'epoch': 1.89}
{'loss': 0.6242, 'grad_norm': 1.1173067092895508, 'learning_rate': 6.402216000041446e-06, 'epoch': 1.89}
{'loss': 0.5754, 'grad_norm': 0.9998368620872498, 'learning_rate': 6.377345762286633e-06, 'epoch': 1.89}
{'loss': 0.6458, 'grad_norm': 1.0254350900650024, 'learning_rate': 6.35250128986673e-06, 'epoch': 1.9}
{'loss': 0.5635, 'grad_norm': 1.0944952964782715, 'learning_rate': 6.3276827594826184e-06, 'epoch': 1.9}
{'loss': 0.6746, 'grad_norm': 1.0913619995117188, 'learning_rate': 6.3028903476506484e-06, 'epoch': 1.9}
{'loss': 0.6239, 'grad_norm': 1.0536037683486938, 'learning_rate': 6.278124230701428e-06, 'epoch': 1.9}
{'loss': 0.6095, 'grad_norm': 1.0040948390960693, 'learning_rate': 6.253384584778534e-06, 'epoch': 1.91}
{'loss': 0.6441, 'grad_norm': 1.0519987344741821, 'learning_rate': 6.2286715858372894e-06, 'epoch': 1.91}
{'loss': 0.5909, 'grad_norm': 1.0231270790100098, 'learning_rate': 6.203985409643478e-06, 'epoch': 1.91}
{'loss': 0.5975, 'grad_norm': 1.0992560386657715, 'learning_rate': 6.179326231772123e-06, 'epoch': 1.91}
{'loss': 0.6, 'grad_norm': 1.0362688302993774, 'learning_rate': 6.154694227606235e-06, 'epoch': 1.91}
{'loss': 0.6177, 'grad_norm': 1.0343815088272095, 'learning_rate': 6.130089572335536e-06, 'epoch': 1.92}
{'loss': 0.6227, 'grad_norm': 1.075750470161438, 'learning_rate': 6.105512440955259e-06, 'epoch': 1.92}
{'loss': 0.6129, 'grad_norm': 1.0520658493041992, 'learning_rate': 6.080963008264862e-06, 'epoch': 1.92}
{'loss': 0.7054, 'grad_norm': 1.0859205722808838, 'learning_rate': 6.056441448866817e-06, 'epoch': 1.92}
{'loss': 0.6284, 'grad_norm': 0.9669075608253479, 'learning_rate': 6.031947937165335e-06, 'epoch': 1.93}
{'loss': 0.5935, 'grad_norm': 0.9953296184539795, 'learning_rate': 6.007482647365159e-06, 'epoch': 1.93}
{'loss': 0.621, 'grad_norm': 1.152787208557129, 'learning_rate': 5.983045753470308e-06, 'epoch': 1.93}
{'loss': 0.638, 'grad_norm': 0.9669979810714722, 'learning_rate': 5.958637429282831e-06, 'epoch': 1.93}
{'loss': 0.6334, 'grad_norm': 1.0540598630905151, 'learning_rate': 5.934257848401594e-06, 'epoch': 1.94}
{'loss': 0.6192, 'grad_norm': 1.0068564414978027, 'learning_rate': 5.909907184221023e-06, 'epoch': 1.94}
{'loss': 0.5767, 'grad_norm': 1.0098209381103516, 'learning_rate': 5.885585609929891e-06, 'epoch': 1.94}
{'loss': 0.5691, 'grad_norm': 1.065830945968628, 'learning_rate': 5.861293298510062e-06, 'epoch': 1.94}
{'loss': 0.6183, 'grad_norm': 1.0487339496612549, 'learning_rate': 5.837030422735281e-06, 'epoch': 1.95}
{'loss': 0.6284, 'grad_norm': 1.012434482574463, 'learning_rate': 5.812797155169943e-06, 'epoch': 1.95}
{'loss': 0.6147, 'grad_norm': 1.072583556175232, 'learning_rate': 5.788593668167854e-06, 'epoch': 1.95}
{'loss': 0.6359, 'grad_norm': 1.1184052228927612, 'learning_rate': 5.764420133871016e-06, 'epoch': 1.95}
{'loss': 0.621, 'grad_norm': 1.0078539848327637, 'learning_rate': 5.740276724208397e-06, 'epoch': 1.96}
{'loss': 0.6656, 'grad_norm': 1.0915827751159668, 'learning_rate': 5.716163610894709e-06, 'epoch': 1.96}
{'loss': 0.6251, 'grad_norm': 1.0710108280181885, 'learning_rate': 5.6920809654291945e-06, 'epoch': 1.96}
{'loss': 0.5979, 'grad_norm': 0.9951990246772766, 'learning_rate': 5.668028959094386e-06, 'epoch': 1.96}
{'loss': 0.6277, 'grad_norm': 1.0805704593658447, 'learning_rate': 5.644007762954926e-06, 'epoch': 1.97}
{'loss': 0.6042, 'grad_norm': 0.9742540717124939, 'learning_rate': 5.620017547856296e-06, 'epoch': 1.97}
{'loss': 0.6655, 'grad_norm': 1.0569016933441162, 'learning_rate': 5.5960584844236565e-06, 'epoch': 1.97}
{'loss': 0.6021, 'grad_norm': 1.0242111682891846, 'learning_rate': 5.572130743060597e-06, 'epoch': 1.97}
{'loss': 0.5685, 'grad_norm': 0.9081055521965027, 'learning_rate': 5.548234493947939e-06, 'epoch': 1.98}
{'loss': 0.6094, 'grad_norm': 1.0147744417190552, 'learning_rate': 5.5243699070425196e-06, 'epoch': 1.98}
{'loss': 0.6015, 'grad_norm': 1.0360909700393677, 'learning_rate': 5.500537152075987e-06, 'epoch': 1.98}
{'loss': 0.6577, 'grad_norm': 1.0360013246536255, 'learning_rate': 5.476736398553592e-06, 'epoch': 1.98}
{'loss': 0.6208, 'grad_norm': 1.0712902545928955, 'learning_rate': 5.452967815752981e-06, 'epoch': 1.99}
{'loss': 0.6492, 'grad_norm': 1.076370120048523, 'learning_rate': 5.429231572722995e-06, 'epoch': 1.99}
{'loss': 0.6078, 'grad_norm': 0.9808540940284729, 'learning_rate': 5.405527838282458e-06, 'epoch': 1.99}
{'loss': 0.5826, 'grad_norm': 0.9991990923881531, 'learning_rate': 5.381856781019006e-06, 'epoch': 1.99}
{'loss': 0.5741, 'grad_norm': 0.964249312877655, 'learning_rate': 5.358218569287834e-06, 'epoch': 2.0}
{'loss': 0.6357, 'grad_norm': 1.056849479675293, 'learning_rate': 5.3346133712105496e-06, 'epoch': 2.0}
{'loss': 0.5739, 'grad_norm': 1.6347345113754272, 'learning_rate': 5.311041354673965e-06, 'epoch': 2.0}
{'loss': 0.4368, 'grad_norm': 1.7988295555114746, 'learning_rate': 5.287502687328869e-06, 'epoch': 2.0}
{'loss': 0.3758, 'grad_norm': 1.6632018089294434, 'learning_rate': 5.2639975365888915e-06, 'epoch': 2.0}
{'loss': 0.3673, 'grad_norm': 1.481831669807434, 'learning_rate': 5.240526069629265e-06, 'epoch': 2.01}
{'loss': 0.362, 'grad_norm': 1.3935807943344116, 'learning_rate': 5.217088453385658e-06, 'epoch': 2.01}
{'loss': 0.3679, 'grad_norm': 1.3957959413528442, 'learning_rate': 5.193684854552983e-06, 'epoch': 2.01}
{'loss': 0.3717, 'grad_norm': 1.2183431386947632, 'learning_rate': 5.170315439584212e-06, 'epoch': 2.01}
{'loss': 0.3476, 'grad_norm': 1.1129794120788574, 'learning_rate': 5.146980374689192e-06, 'epoch': 2.02}
{'loss': 0.3027, 'grad_norm': 1.0601329803466797, 'learning_rate': 5.123679825833459e-06, 'epoch': 2.02}
{'loss': 0.3838, 'grad_norm': 1.4262347221374512, 'learning_rate': 5.100413958737067e-06, 'epoch': 2.02}
{'loss': 0.3898, 'grad_norm': 1.8935816287994385, 'learning_rate': 5.077182938873394e-06, 'epoch': 2.02}
{'loss': 0.3322, 'grad_norm': 1.6107255220413208, 'learning_rate': 5.0539869314679945e-06, 'epoch': 2.03}
{'loss': 0.3555, 'grad_norm': 1.7346575260162354, 'learning_rate': 5.03082610149738e-06, 'epoch': 2.03}
{'loss': 0.3544, 'grad_norm': 1.8657071590423584, 'learning_rate': 5.0077006136878805e-06, 'epoch': 2.03}
{'loss': 0.3552, 'grad_norm': 1.7261476516723633, 'learning_rate': 4.984610632514476e-06, 'epoch': 2.03}
{'loss': 0.3514, 'grad_norm': 1.549005389213562, 'learning_rate': 4.961556322199585e-06, 'epoch': 2.04}
{'loss': 0.3733, 'grad_norm': 1.4046876430511475, 'learning_rate': 4.938537846711953e-06, 'epoch': 2.04}
{'loss': 0.364, 'grad_norm': 1.4156428575515747, 'learning_rate': 4.91555536976544e-06, 'epoch': 2.04}
{'loss': 0.3292, 'grad_norm': 1.2236248254776, 'learning_rate': 4.8926090548178836e-06, 'epoch': 2.04}
{'loss': 0.3539, 'grad_norm': 1.2296477556228638, 'learning_rate': 4.869699065069921e-06, 'epoch': 2.05}
{'loss': 0.3827, 'grad_norm': 1.1093305349349976, 'learning_rate': 4.846825563463838e-06, 'epoch': 2.05}
{'loss': 0.325, 'grad_norm': 1.249302864074707, 'learning_rate': 4.823988712682406e-06, 'epoch': 2.05}
{'loss': 0.3232, 'grad_norm': 1.1371848583221436, 'learning_rate': 4.8011886751477196e-06, 'epoch': 2.05}
{'loss': 0.3229, 'grad_norm': 1.1637722253799438, 'learning_rate': 4.7784256130200665e-06, 'epoch': 2.06}
{'loss': 0.3994, 'grad_norm': 1.1637287139892578, 'learning_rate': 4.755699688196724e-06, 'epoch': 2.06}
{'loss': 0.3321, 'grad_norm': 1.1652883291244507, 'learning_rate': 4.733011062310867e-06, 'epoch': 2.06}
{'loss': 0.4092, 'grad_norm': 1.2066706418991089, 'learning_rate': 4.710359896730379e-06, 'epoch': 2.06}
{'loss': 0.3088, 'grad_norm': 1.0487432479858398, 'learning_rate': 4.6877463525567035e-06, 'epoch': 2.07}
{'loss': 0.3735, 'grad_norm': 1.1166975498199463, 'learning_rate': 4.665170590623731e-06, 'epoch': 2.07}
{'loss': 0.3639, 'grad_norm': 1.1330389976501465, 'learning_rate': 4.642632771496622e-06, 'epoch': 2.07}
{'loss': 0.3213, 'grad_norm': 1.0925298929214478, 'learning_rate': 4.620133055470678e-06, 'epoch': 2.07}
{'loss': 0.3698, 'grad_norm': 1.075559139251709, 'learning_rate': 4.597671602570204e-06, 'epoch': 2.08}
{'loss': 0.3809, 'grad_norm': 1.236373782157898, 'learning_rate': 4.575248572547363e-06, 'epoch': 2.08}
{'loss': 0.3325, 'grad_norm': 1.136380672454834, 'learning_rate': 4.5528641248810455e-06, 'epoch': 2.08}
{'loss': 0.3339, 'grad_norm': 1.185800552368164, 'learning_rate': 4.530518418775734e-06, 'epoch': 2.08}
{'loss': 0.326, 'grad_norm': 1.125196099281311, 'learning_rate': 4.508211613160368e-06, 'epoch': 2.09}
{'loss': 0.3399, 'grad_norm': 1.3192824125289917, 'learning_rate': 4.485943866687217e-06, 'epoch': 2.09}
{'loss': 0.3378, 'grad_norm': 1.1588752269744873, 'learning_rate': 4.463715337730759e-06, 'epoch': 2.09}
{'loss': 0.317, 'grad_norm': 1.0974854230880737, 'learning_rate': 4.4415261843865256e-06, 'epoch': 2.09}
{'loss': 0.3436, 'grad_norm': 1.265538215637207, 'learning_rate': 4.419376564470019e-06, 'epoch': 2.1}
{'loss': 0.3896, 'grad_norm': 1.1968225240707397, 'learning_rate': 4.397266635515563e-06, 'epoch': 2.1}
{'loss': 0.3348, 'grad_norm': 1.1687709093093872, 'learning_rate': 4.375196554775174e-06, 'epoch': 2.1}
{'loss': 0.3371, 'grad_norm': 1.191175103187561, 'learning_rate': 4.3531664792174776e-06, 'epoch': 2.1}
{'loss': 0.3095, 'grad_norm': 1.1626161336898804, 'learning_rate': 4.331176565526558e-06, 'epoch': 2.11}
{'loss': 0.3956, 'grad_norm': 1.249950647354126, 'learning_rate': 4.309226970100862e-06, 'epoch': 2.11}
{'loss': 0.3265, 'grad_norm': 1.2148832082748413, 'learning_rate': 4.287317849052075e-06, 'epoch': 2.11}
{'loss': 0.3641, 'grad_norm': 1.2820703983306885, 'learning_rate': 4.2654493582040345e-06, 'epoch': 2.11}
{'loss': 0.3581, 'grad_norm': 1.1802701950073242, 'learning_rate': 4.243621653091581e-06, 'epoch': 2.12}
{'loss': 0.339, 'grad_norm': 1.12019944190979, 'learning_rate': 4.221834888959487e-06, 'epoch': 2.12}
{'loss': 0.4034, 'grad_norm': 1.1855344772338867, 'learning_rate': 4.200089220761353e-06, 'epoch': 2.12}
{'loss': 0.3485, 'grad_norm': 1.1325480937957764, 'learning_rate': 4.178384803158465e-06, 'epoch': 2.12}
{'loss': 0.3652, 'grad_norm': 1.09439218044281, 'learning_rate': 4.156721790518754e-06, 'epoch': 2.13}
{'loss': 0.3577, 'grad_norm': 1.0656306743621826, 'learning_rate': 4.135100336915648e-06, 'epoch': 2.13}
{'loss': 0.3702, 'grad_norm': 1.1310796737670898, 'learning_rate': 4.1135205961269985e-06, 'epoch': 2.13}
{'loss': 0.374, 'grad_norm': 1.2158026695251465, 'learning_rate': 4.091982721633989e-06, 'epoch': 2.13}
{'loss': 0.3145, 'grad_norm': 1.1073346138000488, 'learning_rate': 4.070486866620035e-06, 'epoch': 2.14}
{'loss': 0.3616, 'grad_norm': 1.241289734840393, 'learning_rate': 4.049033183969697e-06, 'epoch': 2.14}
{'loss': 0.2976, 'grad_norm': 1.2124907970428467, 'learning_rate': 4.027621826267593e-06, 'epoch': 2.14}
{'loss': 0.3695, 'grad_norm': 1.039300799369812, 'learning_rate': 4.00625294579732e-06, 'epoch': 2.14}
{'loss': 0.3543, 'grad_norm': 1.1656981706619263, 'learning_rate': 3.984926694540352e-06, 'epoch': 2.15}
{'loss': 0.3237, 'grad_norm': 1.0590040683746338, 'learning_rate': 3.963643224174994e-06, 'epoch': 2.15}
{'loss': 0.3467, 'grad_norm': 1.1262927055358887, 'learning_rate': 3.942402686075258e-06, 'epoch': 2.15}
{'loss': 0.3524, 'grad_norm': 1.2266902923583984, 'learning_rate': 3.921205231309818e-06, 'epoch': 2.15}
{'loss': 0.3625, 'grad_norm': 1.153019905090332, 'learning_rate': 3.90005101064094e-06, 'epoch': 2.16}
{'loss': 0.3313, 'grad_norm': 1.1252045631408691, 'learning_rate': 3.878940174523371e-06, 'epoch': 2.16}
{'loss': 0.4148, 'grad_norm': 1.2834889888763428, 'learning_rate': 3.857872873103322e-06, 'epoch': 2.16}
{'loss': 0.3726, 'grad_norm': 1.1322325468063354, 'learning_rate': 3.836849256217356e-06, 'epoch': 2.16}
{'loss': 0.3611, 'grad_norm': 1.0537400245666504, 'learning_rate': 3.8158694733913435e-06, 'epoch': 2.17}
{'loss': 0.3409, 'grad_norm': 1.0739423036575317, 'learning_rate': 3.794933673839396e-06, 'epoch': 2.17}
{'loss': 0.3656, 'grad_norm': 1.1622314453125, 'learning_rate': 3.7740420064628035e-06, 'epoch': 2.17}
{'loss': 0.3669, 'grad_norm': 1.1293412446975708, 'learning_rate': 3.753194619848973e-06, 'epoch': 2.17}
{'loss': 0.3518, 'grad_norm': 1.1194322109222412, 'learning_rate': 3.732391662270376e-06, 'epoch': 2.18}
{'loss': 0.3664, 'grad_norm': 1.1143417358398438, 'learning_rate': 3.7116332816834998e-06, 'epoch': 2.18}
{'loss': 0.3564, 'grad_norm': 1.1324325799942017, 'learning_rate': 3.6909196257277678e-06, 'epoch': 2.18}
{'loss': 0.354, 'grad_norm': 1.149930715560913, 'learning_rate': 3.670250841724533e-06, 'epoch': 2.18}
{'loss': 0.3441, 'grad_norm': 1.0785595178604126, 'learning_rate': 3.6496270766759934e-06, 'epoch': 2.19}
{'loss': 0.3331, 'grad_norm': 1.0534546375274658, 'learning_rate': 3.629048477264152e-06, 'epoch': 2.19}
{'loss': 0.3672, 'grad_norm': 1.1625075340270996, 'learning_rate': 3.6085151898498004e-06, 'epoch': 2.19}
{'loss': 0.3527, 'grad_norm': 1.1705520153045654, 'learning_rate': 3.5880273604714466e-06, 'epoch': 2.19}
{'loss': 0.3323, 'grad_norm': 1.1391077041625977, 'learning_rate': 3.567585134844288e-06, 'epoch': 2.2}
{'loss': 0.3664, 'grad_norm': 1.2122361660003662, 'learning_rate': 3.5471886583591795e-06, 'epoch': 2.2}
{'loss': 0.3443, 'grad_norm': 1.0848246812820435, 'learning_rate': 3.5268380760815925e-06, 'epoch': 2.2}
{'loss': 0.3175, 'grad_norm': 1.0539891719818115, 'learning_rate': 3.5065335327505867e-06, 'epoch': 2.2}
{'loss': 0.3933, 'grad_norm': 1.1604630947113037, 'learning_rate': 3.48627517277778e-06, 'epoch': 2.21}
{'loss': 0.3044, 'grad_norm': 1.0904518365859985, 'learning_rate': 3.466063140246321e-06, 'epoch': 2.21}
{'loss': 0.3373, 'grad_norm': 1.2119561433792114, 'learning_rate': 3.4458975789098614e-06, 'epoch': 2.21}
{'loss': 0.3791, 'grad_norm': 1.1717792749404907, 'learning_rate': 3.425778632191551e-06, 'epoch': 2.21}
{'loss': 0.3511, 'grad_norm': 1.2202060222625732, 'learning_rate': 3.4057064431829765e-06, 'epoch': 2.22}
{'loss': 0.3166, 'grad_norm': 1.0847134590148926, 'learning_rate': 3.3856811546432e-06, 'epoch': 2.22}
{'loss': 0.3363, 'grad_norm': 1.0940841436386108, 'learning_rate': 3.3657029089976987e-06, 'epoch': 2.22}
{'loss': 0.3081, 'grad_norm': 1.1176204681396484, 'learning_rate': 3.345771848337359e-06, 'epoch': 2.22}
{'loss': 0.378, 'grad_norm': 1.2251173257827759, 'learning_rate': 3.325888114417497e-06, 'epoch': 2.23}
{'loss': 0.3639, 'grad_norm': 1.2241426706314087, 'learning_rate': 3.3060518486568103e-06, 'epoch': 2.23}
{'loss': 0.3301, 'grad_norm': 1.0242682695388794, 'learning_rate': 3.2862631921363965e-06, 'epoch': 2.23}
{'loss': 0.3714, 'grad_norm': 1.1532307863235474, 'learning_rate': 3.26652228559874e-06, 'epoch': 2.23}
{'loss': 0.3738, 'grad_norm': 1.10981285572052, 'learning_rate': 3.2468292694467165e-06, 'epoch': 2.23}
{'loss': 0.3759, 'grad_norm': 1.119683027267456, 'learning_rate': 3.2271842837425917e-06, 'epoch': 2.24}
{'loss': 0.3135, 'grad_norm': 1.104708194732666, 'learning_rate': 3.2075874682070185e-06, 'epoch': 2.24}
{'loss': 0.3283, 'grad_norm': 1.1369028091430664, 'learning_rate': 3.1880389622180664e-06, 'epoch': 2.24}
{'loss': 0.3495, 'grad_norm': 1.0871347188949585, 'learning_rate': 3.168538904810191e-06, 'epoch': 2.24}
